id,incident_group_id,source_type,text,label,priority,timestamp
612,74,alert,ALERT: mfa_push_failures on token-service exceeded 5% -> 14% undelivered,authentication_failure,high,2024-01-29 16:37:00
613,86,ticket,Kerberos ticket renewal broken on token-service for user ykim after patch.,authentication_failure,high,2024-02-01 04:09:00
614,19,alert,ALERT: ad_bind_failures on oauth2-server exceeded 5/min -> 14/min,authentication_failure,high,2024-01-18 16:37:00
615,135,log,WARN dns-resolver-prod TranslationFail: SNAT pool exhausted on subnet 10.1.30.0/24 at 2024-01-22 00:35:00,network_issue,medium,2024-01-22 00:35:00
616,118,log,ERROR dns-resolver-prod PoolExhausted: no free leases in 10.2.20.0/24 at 2024-01-18 12:30:00,network_issue,medium,2024-01-18 12:30:00
617,99,log,ERROR identity-provider AssertionExpired: SAML response out of skew for rnguyen at 2024-02-03 16:22:00,authentication_failure,medium,2024-02-03 16:22:00
618,182,log,ERROR containerd ImagePullBackOff: notification-worker:latest unauthorized in prod-apac at 2024-01-17 08:26:00,deployment_issue,medium,2024-01-17 08:26:00
619,180,log,CRITICAL kubelet OOMKilled: container search-service killed in prod-apac at 2024-01-17 00:27:00,deployment_issue,high,2024-01-17 00:27:00
620,279,alert,ALERT: certificate_chain_broken on traefik-ingress for portal.internal -> 8 services affected,certificate_expiry,high,2024-01-18 16:33:00
621,107,log,CRITICAL firewall-cluster TunnelDown: IPSec SA expired for 122.197.173.250 at 2024-01-16 08:12:00,network_issue,high,2024-01-16 08:12:00
622,80,alert,ALERT: auth_error_rate on api-gateway exceeded 5% -> 11% over 10min,authentication_failure,medium,2024-01-31 00:36:00
623,64,log,WARN api-gateway PushTimeout: MFA push undelivered to skowalski after 30s at 2024-01-27 16:39:00,authentication_failure,medium,2024-01-27 16:39:00
624,220,ticket,Pod search-service restarting after release in prod-data. OOM kill in kubelet logs.,deployment_issue,high,2024-01-25 00:27:00
625,159,alert,ALERT: dhcp_utilization on dhcp-server-hq exceeded 90% -> 98% pool used,network_issue,high,2024-01-26 16:19:00
626,189,ticket,Canary data-pipeline in prod-core shows 12.7% error rate. Rollback not triggered.,deployment_issue,medium,2024-01-18 16:24:00
627,42,ticket,Active Directory auth failing via api-gateway for user ykim.,authentication_failure,high,2024-01-23 08:27:00
628,223,ticket,Kubernetes node NotReady after upgrade. Workloads for reporting-api evicted in prod-data.,deployment_issue,medium,2024-01-25 12:27:00
629,155,log,WARN dhcp-server-hq TranslationFail: SNAT pool exhausted on subnet 10.7.36.0/24 at 2024-01-26 00:39:00,network_issue,medium,2024-01-26 00:39:00
630,0,alert,ALERT: auth_error_rate on token-service exceeded 5% -> 7% over 10min,authentication_failure,medium,2024-01-15 00:31:00
631,258,alert,ALERT: connection_pool_usage on mongodb-cluster-01 exceeded 90% -> 20 connections active,database_failure,high,2024-01-21 12:37:00
632,222,alert,ALERT: oom_kills on checkout-svc exceeded 0 -> 7 kills in prod-data,deployment_issue,high,2024-01-25 08:31:00
633,31,log,ERROR mfa-broker OAuthError: invalid_grant for fmüller at 2024-01-21 04:10:00,authentication_failure,medium,2024-01-21 04:10:00
634,82,log,CRITICAL api-gateway BindFailure: LDAP error 49 invalid credentials for alopez at 2024-01-31 08:29:00,authentication_failure,high,2024-01-31 08:29:00
635,13,alert,ALERT: ldap_timeout_rate on kerberos-kdc exceeded 1% -> 12% timing out,authentication_failure,medium,2024-01-17 12:29:00
636,200,ticket,Pod gateway-proxy restarting after release in prod. OOM kill in kubelet logs.,deployment_issue,high,2024-01-21 00:18:00
637,168,alert,ALERT: nat_failures on nat-gateway-eu exceeded 0.1% -> 11% failing,network_issue,high,2024-01-28 12:38:00
638,180,ticket,Pod search-service restarting after release in prod-apac. OOM kill in kubelet logs.,deployment_issue,high,2024-01-17 00:17:00
639,146,ticket,Failover not triggering on bgp-peer-isp1. Redundant path to 80.146.8.129 unavailable.,network_issue,high,2024-01-24 04:26:00
640,36,ticket,Kerberos ticket renewal broken on saml-proxy for user rnguyen after patch.,authentication_failure,high,2024-01-22 04:26:00
641,136,alert,ALERT: vpn_stability on firewall-cluster below 99% -> 89% uptime,network_issue,high,2024-01-22 04:38:00
642,223,alert,ALERT: nodes_not_ready hosting reporting-api -> 1 nodes in NotReady in prod-data,deployment_issue,medium,2024-01-25 12:50:00
643,138,ticket,Users cannot reach bgp-peer-isp1. NAT translation failing on gateway 84.119.163.148.,network_issue,medium,2024-01-22 12:09:00
644,95,log,ERROR api-gateway AuthRejected: Bearer token mismatch for ykim at 2024-02-03 00:12:00,authentication_failure,medium,2024-02-03 00:12:00
645,4,alert,ALERT: mfa_push_failures on api-gateway exceeded 5% -> 9% undelivered,authentication_failure,high,2024-01-15 16:55:00
646,126,ticket,Failover not triggering on firewall-cluster. Redundant path to 83.40.177.237 unavailable.,network_issue,high,2024-01-20 04:04:00
647,237,log,ERROR mongodb-cluster-01 QueryTimeoutException: query exceeded 30s for payments-api at 2024-01-17 08:25:00,database_failure,medium,2024-01-17 08:25:00
648,153,ticket,DNS lookup failures affecting core-switch-A. Routing misconfiguration suspected on 153.124.86.176.,network_issue,medium,2024-01-25 12:09:00
649,109,log,WARN spine-switch-02 TopologyChange: STP reconverging on VLAN 300 at 2024-01-16 16:40:00,network_issue,medium,2024-01-16 16:40:00
650,65,alert,ALERT: api_401_rate on mfa-broker exceeded 2% -> 16% unauthorized,authentication_failure,high,2024-01-28 00:43:00
651,277,log,WARN istio-citadel CertExpiryWarning: services.internal cert expires in 3 days at 2024-01-18 08:38:00,certificate_expiry,medium,2024-01-18 08:38:00
652,257,ticket,Replication lag on postgres-primary exceeded 60s. order-service serving stale data to users.,database_failure,high,2024-01-21 08:10:00
653,191,log,ERROR helm-controller DeployFailed: rollout of auth-worker failed in prod-core at 2024-01-19 04:32:00,deployment_issue,high,2024-01-19 04:32:00
654,270,alert,ALERT: ssl_cert_expiry_days for cert-manager below threshold 7 -> 2 days until expiry,certificate_expiry,high,2024-01-17 00:30:00
655,198,alert,ALERT: migration_job V49 = failed for gateway-proxy in prod-data,deployment_issue,high,2024-01-20 12:39:00
656,96,ticket,Kerberos ticket renewal broken on api-gateway for user dpatel after patch.,authentication_failure,high,2024-02-03 04:20:00
657,223,log,CRITICAL node-controller NodeNotReady: node hosting reporting-api failed check at 2024-01-25 12:40:00,deployment_issue,high,2024-01-25 12:40:00
658,222,log,ERROR containerd ImagePullBackOff: checkout-svc:latest unauthorized in prod-data at 2024-01-25 08:31:00,deployment_issue,medium,2024-01-25 08:31:00
659,74,log,WARN token-service PushTimeout: MFA push undelivered to skowalski after 30s at 2024-01-29 16:31:00,authentication_failure,medium,2024-01-29 16:31:00
660,188,log,CRITICAL flyway MigrationFailed: schema V77 failed for reporting-api at 2024-01-18 12:13:00,deployment_issue,high,2024-01-18 12:13:00
661,201,alert,ALERT: deployment_rollback triggered for billing-service in prod-eu — health check failing,deployment_issue,medium,2024-01-21 04:23:00
662,22,ticket,Active Directory auth failing via ad-connector for user jsmith.,authentication_failure,high,2024-01-19 08:28:00
663,188,ticket,Database migration V77 failed during reporting-api deployment in prod-data.,deployment_issue,high,2024-01-18 12:05:00
664,221,ticket,Deployment rollback triggered for search-service in prod-data. Health check failing.,deployment_issue,medium,2024-01-25 04:04:00
665,99,ticket,Password reset failed on identity-provider. SMTP relay rejecting auth for rnguyen.,authentication_failure,high,2024-02-03 16:11:00
666,8,ticket,Sessions expiring prematurely via oauth2-server. Session store issue affecting fmüller.,authentication_failure,high,2024-01-16 12:04:00
667,125,log,WARN dns-resolver-prod TranslationFail: SNAT pool exhausted on subnet 10.7.20.0/24 at 2024-01-20 00:13:00,network_issue,medium,2024-01-20 00:13:00
668,182,alert,ALERT: oom_kills on notification-worker exceeded 0 -> 3 kills in prod-apac,deployment_issue,high,2024-01-17 08:26:00
669,63,alert,ALERT: ldap_timeout_rate on token-service exceeded 1% -> 11% timing out,authentication_failure,medium,2024-01-27 12:16:00
670,111,alert,ALERT: dns_failures on core-switch-A exceeded 10/min -> 55/min sustained,network_issue,high,2024-01-17 04:40:00
671,76,ticket,Kerberos ticket renewal broken on ad-connector for user dpatel after patch.,authentication_failure,high,2024-01-30 04:04:00
672,153,log,CRITICAL core-switch-A RouteFlap: BGP session dropped with peer 107.86.71.69 at 2024-01-25 12:17:00,network_issue,high,2024-01-25 12:17:00
673,164,ticket,Intermittent packet loss on WAN link via border-router. Throughput reduced by 75%.,network_issue,medium,2024-01-27 16:06:00
674,194,alert,ALERT: pvc_unbound for search-service in prod -> 282s waiting,deployment_issue,medium,2024-01-19 16:21:00
675,137,ticket,BGP propagation delay on wan-gateway causing connectivity failures from 80.96.57.9.,network_issue,medium,2024-01-22 08:23:00
676,123,log,CRITICAL border-router RouteFlap: BGP session dropped with peer 171.194.75.211 at 2024-01-19 12:25:00,network_issue,high,2024-01-19 12:25:00
677,263,alert,ALERT: ssl_auth_failures on traefik-ingress exceeded 5% -> 19% users affected,certificate_expiry,high,2024-01-15 12:16:00
678,52,log,CRITICAL token-service BindFailure: LDAP error 49 invalid credentials for mchen at 2024-01-25 08:35:00,authentication_failure,high,2024-01-25 08:35:00
679,264,ticket,"VPN login failing via lets-encrypt-agent. Certificate validation error for jsmith, cert expired.",certificate_expiry,medium,2024-01-15 16:28:00
680,40,ticket,Users unable to authenticate via ldap-directory. Token validation failed for dpatel.,authentication_failure,high,2024-01-23 00:03:00
681,148,alert,ALERT: nat_failures on load-balancer-web exceeded 0.1% -> 10% failing,network_issue,high,2024-01-24 12:51:00
682,34,alert,ALERT: mfa_push_failures on ad-connector exceeded 5% -> 30% undelivered,authentication_failure,high,2024-01-21 16:19:00
683,181,log,ERROR helm-controller DeployFailed: rollout of gateway-proxy failed in prod at 2024-01-17 04:20:00,deployment_issue,high,2024-01-17 04:20:00
684,133,alert,ALERT: firewall_drop_rate on dns-resolver-prod exceeded 1% -> 16% blocked,network_issue,high,2024-01-21 12:26:00
685,85,ticket,LDAP bind failing on auth-service. Directory returning connection refused for mchen.,authentication_failure,high,2024-02-01 00:11:00
686,185,alert,ALERT: ci_failure_rate for data-pipeline exceeded 20% -> 53% failing,deployment_issue,medium,2024-01-18 00:09:00
687,49,log,ERROR token-service AssertionExpired: SAML response out of skew for ykim at 2024-01-24 16:29:00,authentication_failure,medium,2024-01-24 16:29:00
688,244,ticket,mysql-replica crash loop. analytics-api health check failing due to DB unreachable.,database_failure,high,2024-01-18 16:01:00
689,8,alert,ALERT: oauth_latency_p95 on oauth2-server exceeded 500ms -> 831ms,authentication_failure,medium,2024-01-16 12:33:00
690,27,ticket,API gateway oauth2-server rejecting Bearer tokens. Auth backend unreachable for jsmith.,authentication_failure,high,2024-01-20 08:21:00
691,43,log,ERROR mfa-broker TGTRenewalFailed: KDC unreachable for rnguyen at 2024-01-23 12:38:00,authentication_failure,high,2024-01-23 12:38:00
692,107,ticket,BGP propagation delay on firewall-cluster causing connectivity failures from 122.197.173.250.,network_issue,medium,2024-01-16 08:10:00
693,172,alert,ALERT: oom_kills on payments-api exceeded 0 -> 3 kills in prod,deployment_issue,high,2024-01-15 08:11:00
694,41,log,ERROR token-service OAuthError: invalid_grant for abolarin at 2024-01-23 04:34:00,authentication_failure,medium,2024-01-23 04:34:00
